date,location,state,physical_indicator,physical_price_brl,futures_indicator,futures_contract,futures_price_raw,futures_price_brl,ptax,basis_brl,basis_usd,basis_pct
2020-01-06,Ponta Grossa/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,85.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,0.32324800000000664,0.07970804359619438,0.38174350381319144
2020-01-06,Porto Paranaguá/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,88.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,3.3232480000000066,0.8194624451348836,3.924628568653657
2020-01-06,Porto Rio Grande/RS,RS,soja-mercado-fisico-sindicatos-e-cooperativas,87.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,2.3232480000000066,0.5728776446219872,2.743666880373502
2020-01-06,Primavera do Leste/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,76.5,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-8.176751999999993,-2.016262760763425,-9.656430846568128
2020-01-06,Rio Verde/GO,GO,soja-mercado-fisico-sindicatos-e-cooperativas,74.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-10.676751999999993,-2.632724762045666,-12.608835067268515
2020-01-06,Rio do Sul/SC,SC,soja-mercado-fisico-sindicatos-e-cooperativas,79.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-5.676751999999993,-1.399800759481184,-6.70402662586774
2020-01-06,Rondonópolis/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,78.3,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-6.376751999999996,-1.5724101198402123,-7.530699807663852
2020-01-06,Sorriso/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,70.5,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-14.176751999999993,-3.4957715638408033,-16.74220097624906
2020-01-06,São Gabriel do Oeste/MS,MS,soja-mercado-fisico-sindicatos-e-cooperativas,76.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-8.676751999999993,-2.139555161019873,-10.246911690708204
2020-01-06,Tangará da Serra/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,71.5,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-13.176751999999993,-3.249186763327907,-15.561239287968903
2020-01-06,Ubiratã/PR,PR,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-b3-pregao-regular,2020-03,20.88,84.676752,4.0554,-6.676751999999993,-1.6463855599940804,-7.884988314147895
2020-01-06,Alto Garças/MT,MT,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-bolsa-de-chicago-cme-group,2020-01,9.3275,83.39382374014806,4.0554,-5.393823740148065,-1.3300349509661353,-6.467893542038571
2020-01-06,Assis/SP,SP,soja-mercado-fisico-sindicatos-e-cooperativas,78.0,soja-bolsa-de-chicago-cme-group,2020-01,9.3275,83.39382374014806,4.0554,-5.393823740148065,-1.3300349509661353,-6.467893542038571
2020-01-06,Brasília/DF,DF,soja-mercado-fisico-sindicatos-e-cooperativas,73.5,soja-bolsa-de-chicago-cme-group,2020-01,9.3275,83.39382374014806,4.0554,-9.893823740148065,-2.439666553274169,-11.86397660692096
